platform,compiler,build_flags,algorithm,variant,workload,parameter,repetition,iterations,timer_overhead_ns,mean_ns,median_ns,p95_ns,p99_ns,max_ns,throughput_updates_s,cpu_utilization_pct,cycles_per_update,deadline_1us_misses,deadline_10us_misses,deadline_100us_misses,persistent_bytes,history_bytes,temporary_bytes,bytes_read_per_update,checksum
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","sliding_mean","full_recompute","continuous",256,11,100000,0,237.636,200,200,300,518100,4208116.615,65.752,605.480,209,58,6,0,2048,0,2048,7229013445563576458
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","rolling_max","hidden_incremental","continuous",256,11,100000,0,24.150,0,100,100,1358200,41407181.662,129.397,61.033,32,20,5,3120,0,0,8,5381080079370116239
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","sliding_mean","hidden_incremental","continuous",1024,1,100000,0,5.784,0,100,100,27400,172880769.896,0.000,21.766,21,5,0,40,8192,0,8,2446427139198031174
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","sliding_mean","explicit_incremental","continuous",1024,1,100000,0,5.664,0,100,100,54400,176563413.854,0.000,21.200,12,6,0,40,8192,0,8,2446427139198031174
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","sliding_mean","full_recompute","continuous",1024,1,100000,0,671.494,700,800,800,33100,1489216.583,93.076,2530.060,140,28,0,0,8192,0,8192,2446427139198031174
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","rolling_max","hidden_incremental","continuous",1024,1,100000,0,12.834,0,100,100,11500,77921065.960,152.190,48.367,5,1,0,12336,0,0,8,16630142931858899245
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","rolling_max","explicit_incremental","continuous",1024,1,100000,0,11.248,0,100,100,15200,88905572.404,0.000,42.415,4,3,0,12336,0,0,8,16630142931858899245
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","rolling_max","full_recompute","continuous",1024,1,100000,0,124.064,200,200,200,24900,8060355.945,125.943,469.130,25,8,0,0,4096,0,4096,16630142931858899245
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","sliding_mean","explicit_incremental","continuous",1024,2,100000,0,5.604,0,100,200,54500,178445644.517,0.000,21.160,4,1,0,40,8192,0,8,2446427139198031174
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","sliding_mean","full_recompute","continuous",1024,2,100000,0,785.519,700,800,900,342400,1273043.682,99.457,2655.589,438,87,3,0,8192,0,8192,2446427139198031174
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","rolling_max","hidden_incremental","continuous",1024,2,100000,0,24.145,0,100,100,713800,41416442.328,129.426,53.304,36,15,5,12336,0,0,8,16630142931858899245
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","rolling_max","explicit_incremental","continuous",1024,2,100000,0,14.931,0,100,100,70200,66976993.403,0.000,47.722,26,8,0,12336,0,0,8,16630142931858899245
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","rolling_max","full_recompute","continuous",1024,2,100000,0,168.148,200,200,200,241300,5947141.804,92.924,534.494,110,48,4,0,4096,0,4096,16630142931858899245
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","sliding_mean","hidden_incremental","continuous",1024,2,100000,0,10.462,0,100,100,72900,95584018.352,87.853,22.418,21,9,0,40,8192,0,8,2446427139198031174
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","sliding_mean","full_recompute","continuous",1024,3,100000,0,1400.596,700,800,1000,10506400,713981.762,89.248,2656.329,958,389,66,0,8192,0,8192,2446427139198031174
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","rolling_max","hidden_incremental","continuous",1024,3,100000,0,23.875,0,100,100,1007700,41884816.754,81.806,52.250,63,20,5,12336,0,0,8,16630142931858899245
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","rolling_max","explicit_incremental","continuous",1024,3,100000,0,13.840,0,100,100,1513300,72252595.072,0.000,44.596,24,12,4,12336,0,0,8,16630142931858899245
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","rolling_max","full_recompute","continuous",1024,3,100000,0,353.576,200,200,200,2374200,2828246.261,44.191,620.967,147,79,15,0,4096,0,4096,16630142931858899245
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","sliding_mean","hidden_incremental","continuous",1024,3,100000,0,11.877,0,100,100,68500,84196788.945,164.447,24.254,18,10,0,40,8192,0,8,2446427139198031174
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","sliding_mean","explicit_incremental","continuous",1024,3,100000,0,9.267,0,100,100,382400,107904693.180,105.376,24.235,28,19,1,40,8192,0,8,2446427139198031174
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","rolling_max","hidden_incremental","continuous",1024,4,100000,0,15.810,0,100,100,74300,63249392.354,141.182,54.043,36,25,0,12336,0,0,8,16630142931858899245
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","rolling_max","explicit_incremental","continuous",1024,4,100000,0,13.808,0,100,100,14600,72424115.621,125.736,47.647,14,6,0,12336,0,0,8,16630142931858899245
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","rolling_max","full_recompute","continuous",1024,4,100000,0,135.411,200,200,300,36500,7384924.415,115.389,505.891,52,25,0,0,4096,0,4096,16630142931858899245
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","sliding_mean","hidden_incremental","continuous",1024,4,100000,0,5.620,0,100,100,33200,177934276.697,146.328,21.213,6,4,0,40,8192,0,8,2446427139198031174
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","sliding_mean","explicit_incremental","continuous",1024,4,100000,0,5.653,0,100,100,66900,176900699.741,0.000,21.356,6,5,0,40,8192,0,8,2446427139198031174
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","sliding_mean","full_recompute","continuous",1024,4,100000,0,666.353,700,800,900,112900,1500706.082,117.243,2518.696,228,66,1,0,8192,0,8192,2446427139198031174
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","rolling_max","explicit_incremental","continuous",1024,5,100000,0,12.492,0,100,100,10700,80048028.817,125.075,46.040,2,1,0,12336,0,0,8,16630142931858899245
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","rolling_max","full_recompute","continuous",1024,5,100000,0,131.069,100,200,200,13600,7629569.158,119.212,494.501,15,1,0,0,4096,0,4096,16630142931858899245
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","sliding_mean","hidden_incremental","continuous",1024,5,100000,0,6.145,0,100,100,17900,162738343.866,141.266,22.153,5,3,0,40,8192,0,8,2446427139198031174
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","sliding_mean","explicit_incremental","continuous",1024,5,100000,0,5.577,0,100,100,18200,179297719.144,147.449,21.047,7,1,0,40,8192,0,8,2446427139198031174
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","sliding_mean","full_recompute","continuous",1024,5,100000,0,774.478,700,800,1000,316100,1291192.261,100.874,2677.577,693,189,11,0,8192,0,8192,2446427139198031174
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","rolling_max","hidden_incremental","continuous",1024,5,100000,0,15.793,0,100,100,83500,63319192.047,0.000,53.556,12,7,0,12336,0,0,8,16630142931858899245
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","rolling_max","full_recompute","continuous",1024,6,100000,0,219.686,200,200,200,4090000,4551951.422,71.124,521.101,111,55,11,0,4096,0,4096,16630142931858899245
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","sliding_mean","hidden_incremental","continuous",1024,6,100000,0,30.618,0,100,100,721200,32660289.443,0.000,23.124,17,10,4,40,8192,0,8,2446427139198031174
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","sliding_mean","explicit_incremental","continuous",1024,6,100000,0,9.144,0,100,100,171600,109357592.493,0.000,22.592,15,9,1,40,8192,0,8,2446427139198031174
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","sliding_mean","full_recompute","continuous",1024,6,100000,0,754.791,700,900,1000,1031200,1324870.063,82.804,2622.465,768,237,16,0,8192,0,8192,2446427139198031174
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","rolling_max","hidden_incremental","continuous",1024,6,100000,0,15.715,0,100,100,494200,63631851.560,0.000,55.806,71,27,3,12336,0,0,8,16630142931858899245
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","rolling_max","explicit_incremental","continuous",1024,6,100000,0,14.626,0,100,100,686700,68371393.409,118.700,46.008,32,13,2,12336,0,0,8,16630142931858899245
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","sliding_mean","hidden_incremental","continuous",1024,7,100000,0,6.728,0,100,100,227900,148624690.808,165.876,22.174,15,11,3,40,8192,0,8,2446427139198031174
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","sliding_mean","explicit_incremental","continuous",1024,7,100000,0,7.104,0,100,100,52800,140765765.766,169.190,22.658,19,6,0,40,8192,0,8,2446427139198031174
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","sliding_mean","full_recompute","continuous",1024,7,100000,0,865.800,700,800,1000,5977300,1155001.155,54.141,2753.873,873,335,51,0,8192,0,8192,2446427139198031174
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","rolling_max","hidden_incremental","continuous",1024,7,100000,0,14.262,0,100,100,80400,70117622.311,0.000,53.151,6,5,0,12336,0,0,8,16630142931858899245
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","rolling_max","explicit_incremental","continuous",1024,7,100000,0,10.976,0,100,100,35200,91109531.879,142.359,41.475,11,3,0,12336,0,0,8,16630142931858899245
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","rolling_max","full_recompute","continuous",1024,7,100000,0,124.135,100,200,200,24600,8055745.761,0.000,459.897,9,5,0,0,4096,0,4096,16630142931858899245
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","sliding_mean","explicit_incremental","continuous",1024,8,100000,0,5.594,0,100,100,9300,178748758.689,0.000,21.070,2,0,0,40,8192,0,8,2446427139198031174
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","sliding_mean","full_recompute","continuous",1024,8,100000,0,679.375,700,800,900,142100,1471941.122,114.995,2561.064,375,33,1,0,8192,0,8192,2446427139198031174
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","rolling_max","hidden_incremental","continuous",1024,8,100000,0,13.049,0,100,100,19900,76635693.074,149.679,49.346,12,2,0,12336,0,0,8,16630142931858899245
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","rolling_max","explicit_incremental","continuous",1024,8,100000,0,11.235,0,100,100,31100,89007565.643,139.074,42.434,14,6,0,12336,0,0,8,16630142931858899245
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","rolling_max","full_recompute","continuous",1024,8,100000,0,134.251,100,200,200,17600,7448734.088,116.386,507.348,38,4,0,0,4096,0,4096,16630142931858899245
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","sliding_mean","hidden_incremental","continuous",1024,8,100000,0,5.809,0,100,100,26800,172140083.775,149.427,21.792,15,1,0,40,8192,0,8,2446427139198031174
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","sliding_mean","full_recompute","continuous",1024,9,100000,0,1114.831,700,900,1000,1113900,896996.944,84.093,3034.313,966,186,16,0,8192,0,8192,2446427139198031174
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","rolling_max","hidden_incremental","continuous",1024,9,100000,0,65.034,0,100,100,437000,15376532.848,0.000,70.623,31,20,2,12336,0,0,8,16630142931858899245
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","rolling_max","explicit_incremental","continuous",1024,9,100000,0,52.487,0,100,100,80400,19052336.769,42.528,67.205,22,12,0,12336,0,0,8,16630142931858899245
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","rolling_max","full_recompute","continuous",1024,9,100000,0,293.695,200,300,300,16722600,3404892.831,53.201,677.923,209,121,19,0,4096,0,4096,16630142931858899245
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","sliding_mean","hidden_incremental","continuous",1024,9,100000,0,12.516,0,100,100,1434700,79900284.445,0.000,27.141,45,27,8,40,8192,0,8,2446427139198031174
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","sliding_mean","explicit_incremental","continuous",1024,9,100000,0,11.819,0,100,100,65100,84610481.546,0.000,27.427,14,11,0,40,8192,0,8,2446427139198031174
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","rolling_max","hidden_incremental","continuous",1024,10,100000,0,71.297,0,100,100,371300,14025914.279,43.831,73.134,24,20,3,12336,0,0,8,16630142931858899245
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","rolling_max","explicit_incremental","continuous",1024,10,100000,0,39.281,0,100,100,84400,25457924.415,0.000,68.282,58,20,0,12336,0,0,8,16630142931858899245
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","rolling_max","full_recompute","continuous",1024,10,100000,0,327.474,200,300,400,13715800,3053677.544,95.427,725.677,307,128,23,0,4096,0,4096,16630142931858899245
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","sliding_mean","hidden_incremental","continuous",1024,10,100000,0,40.257,0,100,100,1415000,24840176.049,35.284,29.013,69,44,9,40,8192,0,8,2446427139198031174
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","sliding_mean","explicit_incremental","continuous",1024,10,100000,0,9.089,0,100,100,57600,110018781.778,122.789,29.757,41,5,0,40,8192,0,8,2446427139198031174
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","sliding_mean","full_recompute","continuous",1024,10,100000,0,878.789,900,1100,2600,26694400,1137929.583,88.901,3157.437,6888,603,111,0,8192,0,8192,2446427139198031174
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","rolling_max","explicit_incremental","continuous",1024,11,100000,0,20.269,0,100,100,66100,49335816.569,96.359,60.161,11,7,0,12336,0,0,8,16630142931858899245
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","rolling_max","full_recompute","continuous",1024,11,100000,0,204.519,200,300,300,697500,4889521.267,76.399,708.434,143,99,14,0,4096,0,4096,16630142931858899245
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","sliding_mean","hidden_incremental","continuous",1024,11,100000,0,7.857,0,100,100,139400,127271570.258,0.000,27.509,5,5,1,40,8192,0,8,2446427139198031174
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","sliding_mean","explicit_incremental","continuous",1024,11,100000,0,6.962,0,100,100,27600,143639636.879,0.000,26.369,5,3,0,40,8192,0,8,2446427139198031174
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","sliding_mean","full_recompute","continuous",1024,11,100000,0,797.281,800,900,1100,73300,1254262.926,117.587,2943.250,1459,96,0,0,8192,0,8192,2446427139198031174
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","rolling_max","hidden_incremental","continuous",1024,11,100000,0,13.787,0,100,100,16200,72529465.095,141.659,51.453,4,3,0,12336,0,0,8,16630142931858899245
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","sliding_mean","hidden_incremental","continuous",4096,1,100000,0,6.290,0,100,100,24000,158994407.138,146.135,23.337,9,4,0,40,32768,0,8,16134473250650926714
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","sliding_mean","explicit_incremental","continuous",4096,1,100000,0,5.820,0,100,100,99100,171817832.670,0.000,21.720,32,9,0,40,32768,0,8,16134473250650926714
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","sliding_mean","full_recompute","continuous",4096,1,100000,0,3033.029,3100,3800,7400,3133800,329703.409,103.032,11253.850,98540,929,106,0,32768,0,32768,16134473250650926714
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","rolling_max","hidden_incremental","continuous",4096,1,100000,0,15.348,0,100,100,256000,65155069.064,169.675,57.858,12,3,1,49200,0,0,8,8283152070251253050
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","rolling_max","explicit_incremental","continuous",4096,1,100000,0,15.502,0,100,100,204800,64507805.444,0.000,56.435,9,3,1,49200,0,0,8,8283152070251253050
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","rolling_max","full_recompute","continuous",4096,1,100000,0,591.197,600,800,1000,146500,1691483.549,105.718,2214.331,877,100,3,0,16384,0,16384,8283152070251253050
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","sliding_mean","explicit_incremental","continuous",4096,2,100000,0,5.982,0,100,100,25700,167158856.633,145.103,22.608,11,4,0,40,32768,0,8,16134473250650926714
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","sliding_mean","full_recompute","continuous",4096,2,100000,0,4432.963,3300,3800,12600,1732900,225582.754,81.069,13276.494,98596,1082,100,0,32768,0,32768,16134473250650926714
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","rolling_max","hidden_incremental","continuous",4096,2,100000,0,15.448,0,100,100,18900,64733298.809,144.494,58.354,5,3,0,49200,0,0,8,8283152070251253050
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","rolling_max","explicit_incremental","continuous",4096,2,100000,0,13.968,0,100,100,14000,71593919.290,124.295,52.790,10,2,0,49200,0,0,8,8283152070251253050
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","rolling_max","full_recompute","continuous",4096,2,100000,0,502.375,500,700,800,89100,1990544.912,93.307,1898.469,204,22,0,0,16384,0,16384,8283152070251253050
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","sliding_mean","hidden_incremental","continuous",4096,2,100000,0,5.525,0,100,100,13400,180990015.384,0.000,20.864,4,1,0,40,32768,0,8,16134473250650926714
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","sliding_mean","full_recompute","continuous",4096,3,100000,0,5141.280,2800,3300,4500,385300,194504.092,85.096,13348.360,98469,313,6,0,32768,0,32768,16134473250650926714
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","rolling_max","hidden_incremental","continuous",4096,3,100000,0,23.938,0,100,100,86700,41775282.401,130.548,74.513,28,19,0,49200,0,0,8,8283152070251253050
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","rolling_max","explicit_incremental","continuous",4096,3,100000,0,20.407,0,100,100,74500,49002312.909,0.000,66.124,18,8,0,49200,0,0,8,8283152070251253050
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","rolling_max","full_recompute","continuous",4096,3,100000,0,987.426,700,1000,1100,1337100,1012734.119,47.472,2790.017,1725,285,23,0,16384,0,16384,8283152070251253050
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","sliding_mean","hidden_incremental","continuous",4096,3,100000,0,14.153,0,100,100,1282300,70653901.862,0.000,28.269,24,10,2,40,32768,0,8,16134473250650926714
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","sliding_mean","explicit_incremental","continuous",4096,3,100000,0,18.242,0,100,100,215600,54818319.439,65.887,29.699,10,8,2,40,32768,0,8,16134473250650926714
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","rolling_max","hidden_incremental","continuous",4096,4,100000,0,19.458,0,100,100,4207400,51393623.764,133.838,68.996,48,21,3,49200,0,0,8,8283152070251253050
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","rolling_max","explicit_incremental","continuous",4096,4,100000,0,26.347,0,100,100,618800,37954985.387,0.000,64.894,23,16,3,49200,0,0,8,8283152070251253050
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","rolling_max","full_recompute","continuous",4096,4,100000,0,969.776,700,900,1100,3757300,1031165.960,64.448,2853.531,1299,418,58,0,16384,0,16384,8283152070251253050
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","sliding_mean","hidden_incremental","continuous",4096,4,100000,0,6.765,0,100,100,12400,147810100.973,144.346,25.496,3,3,0,40,32768,0,8,16134473250650926714
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","sliding_mean","explicit_incremental","continuous",4096,4,100000,0,6.454,0,100,100,58800,154945495.643,0.000,23.635,5,4,0,40,32768,0,8,16134473250650926714
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","sliding_mean","full_recompute","continuous",4096,4,100000,0,5896.662,3000,3200,4300,265900,169587.472,63.595,13601.698,98646,281,6,0,32768,0,32768,16134473250650926714
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","rolling_max","explicit_incremental","continuous",4096,5,100000,0,43.197,0,100,100,1138600,23149526.096,51.673,64.308,10,9,2,49200,0,0,8,8283152070251253050
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","rolling_max","full_recompute","continuous",4096,5,100000,0,604.102,700,900,1100,1943300,1655349.593,103.459,2269.162,1269,275,34,0,16384,0,16384,8283152070251253050
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","sliding_mean","hidden_incremental","continuous",4096,5,100000,0,6.331,0,100,100,22600,157946692.991,0.000,23.930,4,2,0,40,32768,0,8,16134473250650926714
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","sliding_mean","explicit_incremental","continuous",4096,5,100000,0,6.524,0,100,100,25300,153271904.358,0.000,22.113,3,2,0,40,32768,0,8,16134473250650926714
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","sliding_mean","full_recompute","continuous",4096,5,100000,0,4366.422,2800,3100,3400,414000,229020.466,85.883,13522.250,98524,181,2,0,32768,0,32768,16134473250650926714
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","rolling_max","hidden_incremental","continuous",4096,5,100000,0,19.857,0,100,100,411000,50361342.633,196.724,68.669,28,14,2,49200,0,0,8,8283152070251253050
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","rolling_max","full_recompute","continuous",4096,6,100000,0,1368.152,700,900,1100,5631700,730912.939,57.103,2751.291,1472,283,34,0,16384,0,16384,8283152070251253050
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","sliding_mean","hidden_incremental","continuous",4096,6,100000,0,9.172,0,100,100,2841900,109024233.114,0.000,28.083,40,30,6,40,32768,0,8,16134473250650926714
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","sliding_mean","explicit_incremental","continuous",4096,6,100000,0,8.470,0,100,100,154000,118062758.789,0.000,28.164,32,20,2,40,32768,0,8,16134473250650926714
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","sliding_mean","full_recompute","continuous",4096,6,100000,0,3068.659,3400,3900,14200,12554400,325875.244,96.744,10735.021,98882,1209,240,0,32768,0,32768,16134473250650926714
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","rolling_max","hidden_incremental","continuous",4096,6,100000,0,19.220,0,100,100,35600,52028053.526,0.000,54.184,30,10,0,49200,0,0,8,8283152070251253050
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","rolling_max","explicit_incremental","continuous",4096,6,100000,0,17.465,0,100,100,288700,57257371.887,99.405,48.583,53,22,2,49200,0,0,8,8283152070251253050
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","sliding_mean","hidden_incremental","continuous",4096,7,100000,0,6.531,0,100,100,388900,153109013.618,140.725,23.166,34,19,4,40,32768,0,8,16134473250650926714
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","sliding_mean","explicit_incremental","continuous",4096,7,100000,0,14.451,0,100,100,22400,69200321.089,0.000,22.847,2,2,0,40,32768,0,8,16134473250650926714
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","sliding_mean","full_recompute","continuous",4096,7,100000,0,4077.533,2800,3200,18400,9382800,245246.329,53.648,10959.703,98555,1680,301,0,32768,0,32768,16134473250650926714
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","rolling_max","hidden_incremental","continuous",4096,7,100000,0,13.249,0,100,100,27600,75479530.895,0.000,49.872,5,2,0,49200,0,0,8,8283152070251253050
