platform,compiler,build_flags,algorithm,variant,workload,parameter,repetition,iterations,timer_overhead_ns,mean_ns,median_ns,p95_ns,p99_ns,max_ns,throughput_updates_s,cpu_utilization_pct,cycles_per_update,deadline_1us_misses,deadline_10us_misses,deadline_100us_misses,persistent_bytes,history_bytes,temporary_bytes,bytes_read_per_update,checksum
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","rolling_max","full_recompute","continuous",64,3,12000,0,12.442,0,100,100,400,80375083.724,0.000,47.349,0,0,0,0,256,0,256,9178546068091772445
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","sliding_mean","hidden_incremental","continuous",64,3,12000,0,5.883,0,100,100,15600,169971671.388,0.000,22.568,3,2,0,552,512,0,8,14428824853121788438
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","sliding_mean","explicit_incremental","continuous",64,3,12000,0,5.850,0,100,100,18000,170940170.940,0.000,22.379,3,2,0,552,512,0,8,14428824853121788438
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","rolling_max","hidden_incremental","continuous",64,4,12000,0,13.683,0,100,100,3100,73081607.795,0.000,52.154,10,0,0,49184,0,0,8,9178546068091772445
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","rolling_max","explicit_incremental","continuous",64,4,12000,0,14.367,0,100,100,700,69605568.445,0.000,54.682,0,0,0,49184,0,0,8,9178546068091772445
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","rolling_max","full_recompute","continuous",64,4,12000,0,14.950,0,100,100,400,66889632.107,0.000,56.990,0,0,0,0,256,0,256,9178546068091772445
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","sliding_mean","hidden_incremental","continuous",64,4,12000,0,5.567,0,100,100,1000,179640718.563,0.000,21.336,0,0,0,552,512,0,8,14428824853121788438
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","sliding_mean","explicit_incremental","continuous",64,4,12000,0,5.425,0,100,100,34500,184331797.235,0.000,20.735,1,1,0,552,512,0,8,14428824853121788438
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","sliding_mean","full_recompute","continuous",64,4,12000,0,26.867,100,100,100,270600,37220843.672,0.000,102.474,5,5,1,0,512,0,512,14428824853121788438
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","rolling_max","explicit_incremental","continuous",64,5,12000,0,15.933,0,100,100,800,62761506.276,0.000,58.001,0,0,0,49184,0,0,8,9178546068091772445
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","rolling_max","full_recompute","continuous",64,5,12000,0,15.050,0,100,100,23500,66445182.724,0.000,56.611,1,1,0,0,256,0,256,9178546068091772445
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","sliding_mean","hidden_incremental","continuous",64,5,12000,0,6.642,0,100,100,200,150564617.315,0.000,25.445,0,0,0,552,512,0,8,14428824853121788438
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","sliding_mean","explicit_incremental","continuous",64,5,12000,0,5.458,0,100,100,900,183206106.870,0.000,20.893,0,0,0,552,512,0,8,14428824853121788438
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","sliding_mean","full_recompute","continuous",64,5,12000,0,20.267,100,100,100,600,49342105.263,6424.753,77.156,0,0,0,0,512,0,512,14428824853121788438
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","rolling_max","hidden_incremental","continuous",64,5,12000,0,12.283,0,100,100,10400,81411126.187,0.000,46.875,1,1,0,49184,0,0,8,9178546068091772445
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","rolling_max","full_recompute","continuous",64,6,12000,0,13.700,0,100,100,900,72992700.730,0.000,52.249,0,0,0,0,256,0,256,9178546068091772445
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","sliding_mean","hidden_incremental","continuous",64,6,12000,0,5.517,0,100,100,13700,181268882.175,0.000,21.083,1,1,0,552,512,0,8,14428824853121788438
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","sliding_mean","explicit_incremental","continuous",64,6,12000,0,5.483,0,100,100,500,182370820.669,0.000,20.925,0,0,0,552,512,0,8,14428824853121788438
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","sliding_mean","full_recompute","continuous",64,6,12000,0,17.483,100,100,100,300,57197330.791,0.000,66.535,0,0,0,0,512,0,512,14428824853121788438
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","rolling_max","hidden_incremental","continuous",64,6,12000,0,10.300,0,100,100,300,97087378.641,0.000,39.194,0,0,0,49184,0,0,8,9178546068091772445
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","rolling_max","explicit_incremental","continuous",64,6,12000,0,12.925,0,100,100,300,77369439.072,0.000,49.277,0,0,0,49184,0,0,8,9178546068091772445
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","sliding_mean","hidden_incremental","continuous",64,7,12000,0,5.450,0,100,100,400,183486238.532,0.000,20.798,0,0,0,552,512,0,8,14428824853121788438
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","sliding_mean","explicit_incremental","continuous",64,7,12000,0,5.517,0,100,100,500,181268882.175,0.000,21.241,0,0,0,552,512,0,8,14428824853121788438
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","sliding_mean","full_recompute","continuous",64,7,12000,0,26.792,100,100,100,900,37325038.880,0.000,101.905,0,0,0,0,512,0,512,14428824853121788438
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","rolling_max","hidden_incremental","continuous",64,7,12000,0,13.233,0,100,100,8600,75566750.630,0.000,50.636,2,0,0,49184,0,0,8,9178546068091772445
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","rolling_max","explicit_incremental","continuous",64,7,12000,0,10.567,0,100,100,600,94637223.975,0.000,40.237,0,0,0,49184,0,0,8,9178546068091772445
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","rolling_max","full_recompute","continuous",64,7,12000,0,12.375,0,100,100,8600,80808080.808,0.000,47.033,1,0,0,0,256,0,256,9178546068091772445
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","sliding_mean","hidden_incremental","continuous",256,1,12000,0,5.492,0,100,100,1300,182094081.942,0.000,20.988,1,0,0,2088,2048,0,8,6478900895531027537
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","sliding_mean","explicit_incremental","continuous",256,1,12000,0,5.583,0,100,100,12100,179104477.612,0.000,21.399,1,1,0,2088,2048,0,8,6478900895531027537
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","sliding_mean","full_recompute","continuous",256,1,12000,0,135.208,200,200,200,8700,7395993.837,0.000,512.308,1,0,0,0,2048,0,2048,6478900895531027537
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","rolling_max","hidden_incremental","continuous",256,1,12000,0,10.225,0,100,100,300,97799511.002,0.000,39.005,0,0,0,49184,0,0,8,402320794388001088
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","rolling_max","explicit_incremental","continuous",256,1,12000,0,14.083,0,100,100,9000,71005917.160,0.000,53.671,2,0,0,49184,0,0,8,402320794388001088
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","rolling_max","full_recompute","continuous",256,1,12000,0,32.375,100,100,100,1600,30888030.888,0.000,123.367,1,0,0,0,1024,0,1024,402320794388001088
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","sliding_mean","explicit_incremental","continuous",256,2,12000,0,5.683,0,100,100,1700,175953079.179,0.000,21.778,1,0,0,2088,2048,0,8,6478900895531027537
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","sliding_mean","full_recompute","continuous",256,2,12000,0,138.242,200,200,200,14100,7233709.084,0.000,524.098,14,2,0,0,2048,0,2048,6478900895531027537
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","rolling_max","hidden_incremental","continuous",256,2,12000,0,13.608,0,100,100,600,73484384.568,0.000,51.901,0,0,0,49184,0,0,8,402320794388001088
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","rolling_max","explicit_incremental","continuous",256,2,12000,0,10.725,0,100,100,200,93240093.240,0.000,40.775,0,0,0,49184,0,0,8,402320794388001088
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","rolling_max","full_recompute","continuous",256,2,12000,0,28.775,0,100,100,300,34752389.227,4525.051,108.638,0,0,0,0,1024,0,1024,402320794388001088
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","sliding_mean","hidden_incremental","continuous",256,2,12000,0,5.392,0,100,100,200,185471406.491,0.000,20.545,0,0,0,2088,2048,0,8,6478900895531027537
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","sliding_mean","full_recompute","continuous",256,3,12000,0,135.517,200,200,200,3900,7379166.154,0.000,513.256,1,0,0,0,2048,0,2048,6478900895531027537
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","rolling_max","hidden_incremental","continuous",256,3,12000,0,10.308,0,100,100,300,97008892.482,0.000,39.226,0,0,0,49184,0,0,8,402320794388001088
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","rolling_max","explicit_incremental","continuous",256,3,12000,0,9.983,0,100,100,300,100166944.908,0.000,37.993,0,0,0,49184,0,0,8,402320794388001088
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","rolling_max","full_recompute","continuous",256,3,12000,0,28.375,0,100,100,300,35242290.749,0.000,107.721,0,0,0,0,1024,0,1024,402320794388001088
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","sliding_mean","hidden_incremental","continuous",256,3,12000,0,5.400,0,100,100,200,185185185.185,0.000,20.577,0,0,0,2088,2048,0,8,6478900895531027537
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","sliding_mean","explicit_incremental","continuous",256,3,12000,0,5.350,0,100,100,1800,186915887.850,0.000,20.419,1,0,0,2088,2048,0,8,6478900895531027537
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","rolling_max","hidden_incremental","continuous",256,4,12000,0,10.133,0,100,100,600,98684210.526,0.000,38.594,0,0,0,49184,0,0,8,402320794388001088
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","rolling_max","explicit_incremental","continuous",256,4,12000,0,11.150,0,100,100,200,89686098.655,0.000,42.450,0,0,0,49184,0,0,8,402320794388001088
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","rolling_max","full_recompute","continuous",256,4,12000,0,28.958,0,100,100,1300,34532374.101,0.000,109.965,1,0,0,0,1024,0,1024,402320794388001088
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","sliding_mean","hidden_incremental","continuous",256,4,12000,0,5.383,0,100,100,200,185758513.932,0.000,20.514,0,0,0,2088,2048,0,8,6478900895531027537
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","sliding_mean","explicit_incremental","continuous",256,4,12000,0,5.367,0,100,100,5100,186335403.727,0.000,20.451,1,0,0,2088,2048,0,8,6478900895531027537
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","sliding_mean","full_recompute","continuous",256,4,12000,0,135.817,200,200,200,3900,7362866.609,0.000,514.331,1,0,0,0,2048,0,2048,6478900895531027537
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","rolling_max","explicit_incremental","continuous",256,5,12000,0,10.233,0,100,100,600,97719869.707,0.000,38.910,0,0,0,49184,0,0,8,402320794388001088
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","rolling_max","full_recompute","continuous",256,5,12000,0,28.133,0,100,100,400,35545023.697,0.000,106.805,0,0,0,0,1024,0,1024,402320794388001088
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","sliding_mean","hidden_incremental","continuous",256,5,12000,0,5.400,0,100,100,200,185185185.185,0.000,20.577,0,0,0,2088,2048,0,8,6478900895531027537
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","sliding_mean","explicit_incremental","continuous",256,5,12000,0,5.375,0,100,100,300,186046511.628,0.000,20.514,0,0,0,2088,2048,0,8,6478900895531027537
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","sliding_mean","full_recompute","continuous",256,5,12000,0,134.833,200,200,200,7800,7416563.659,0.000,511.012,3,0,0,0,2048,0,2048,6478900895531027537
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","rolling_max","hidden_incremental","continuous",256,5,12000,0,10.267,0,100,100,300,97402597.403,0.000,39.036,0,0,0,49184,0,0,8,402320794388001088
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","rolling_max","full_recompute","continuous",256,6,12000,0,28.342,0,100,100,300,35283740.076,0.000,107.595,0,0,0,0,1024,0,1024,402320794388001088
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","sliding_mean","hidden_incremental","continuous",256,6,12000,0,5.392,0,100,100,3400,185471406.491,0.000,20.545,1,0,0,2088,2048,0,8,6478900895531027537
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","sliding_mean","explicit_incremental","continuous",256,6,12000,0,5.383,0,100,100,400,185758513.932,24187.307,20.545,0,0,0,2088,2048,0,8,6478900895531027537
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","sliding_mean","full_recompute","continuous",256,6,12000,0,134.700,200,200,200,6100,7423904.974,0.000,510.411,1,0,0,0,2048,0,2048,6478900895531027537
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","rolling_max","hidden_incremental","continuous",256,6,12000,0,10.117,0,100,100,300,98846787.479,0.000,38.499,0,0,0,49184,0,0,8,402320794388001088
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","rolling_max","explicit_incremental","continuous",256,6,12000,0,10.800,0,100,100,200,92592592.593,0.000,41.091,0,0,0,49184,0,0,8,402320794388001088
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","sliding_mean","hidden_incremental","continuous",256,7,12000,0,5.392,0,100,100,200,185471406.491,0.000,20.545,0,0,0,2088,2048,0,8,6478900895531027537
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","sliding_mean","explicit_incremental","continuous",256,7,12000,0,5.467,0,100,100,900,182926829.268,0.000,20.861,0,0,0,2088,2048,0,8,6478900895531027537
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","sliding_mean","full_recompute","continuous",256,7,12000,0,134.592,200,200,200,29200,7429880.503,0.000,510.158,2,1,0,0,2048,0,2048,6478900895531027537
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","rolling_max","hidden_incremental","continuous",256,7,12000,0,10.308,0,100,100,300,97008892.482,0.000,39.226,0,0,0,49184,0,0,8,402320794388001088
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","rolling_max","explicit_incremental","continuous",256,7,12000,0,10.683,0,100,100,200,93603744.150,0.000,40.648,0,0,0,49184,0,0,8,402320794388001088
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","rolling_max","full_recompute","continuous",256,7,12000,0,28.825,0,100,100,400,34692107.546,0.000,108.669,0,0,0,0,1024,0,1024,402320794388001088
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","sliding_mean","hidden_incremental","continuous",1024,1,12000,0,5.250,0,100,100,200,190476190.476,24801.587,20.008,0,0,0,8232,8192,0,8,10700131712036748100
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","sliding_mean","explicit_incremental","continuous",1024,1,12000,0,5.175,0,100,100,200,193236714.976,0.000,19.787,0,0,0,8232,8192,0,8,10700131712036748100
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","sliding_mean","full_recompute","continuous",1024,1,12000,0,627.542,700,800,800,48800,1593519.687,207.490,2377.674,5,1,0,0,8192,0,8192,10700131712036748100
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","rolling_max","hidden_incremental","continuous",1024,1,12000,0,10.042,0,100,100,300,99585062.241,0.000,38.183,0,0,0,49184,0,0,8,2355467970497471644
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","rolling_max","explicit_incremental","continuous",1024,1,12000,0,11.550,0,100,100,4100,86580086.580,0.000,43.967,1,0,0,49184,0,0,8,2355467970497471644
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","rolling_max","full_recompute","continuous",1024,1,12000,0,107.075,100,200,200,5600,9339248.191,0.000,406.230,1,0,0,0,4096,0,4096,2355467970497471644
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","sliding_mean","explicit_incremental","continuous",1024,2,12000,0,5.233,0,100,100,200,191082802.548,0.000,19.976,0,0,0,8232,8192,0,8,10700131712036748100
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","sliding_mean","full_recompute","continuous",1024,2,12000,0,629.892,700,800,800,5200,1587574.583,206.715,2378.843,4,0,0,0,8192,0,8192,10700131712036748100
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","rolling_max","hidden_incremental","continuous",1024,2,12000,0,10.117,0,100,100,2300,98846787.479,0.000,38.562,1,0,0,49184,0,0,8,2355467970497471644
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","rolling_max","explicit_incremental","continuous",1024,2,12000,0,10.000,0,100,100,6600,100000000.000,0.000,38.056,1,0,0,49184,0,0,8,2355467970497471644
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","rolling_max","full_recompute","continuous",1024,2,12000,0,107.108,100,200,200,400,9336341.710,0.000,406.388,0,0,0,0,4096,0,4096,2355467970497471644
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","sliding_mean","hidden_incremental","continuous",1024,2,12000,0,5.250,0,100,100,3000,190476190.476,0.000,20.008,1,0,0,8232,8192,0,8,10700131712036748100
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","sliding_mean","full_recompute","continuous",1024,3,12000,0,627.875,700,800,800,27500,1592673.701,0.000,2379.665,6,1,0,0,8192,0,8192,10700131712036748100
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","rolling_max","hidden_incremental","continuous",1024,3,12000,0,10.742,0,100,100,200,93095422.808,12121.800,39.827,0,0,0,49184,0,0,8,2355467970497471644
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","rolling_max","explicit_incremental","continuous",1024,3,12000,0,10.800,0,100,100,200,92592592.593,0.000,41.028,0,0,0,49184,0,0,8,2355467970497471644
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","rolling_max","full_recompute","continuous",1024,3,12000,0,107.258,100,200,200,4200,9323284.904,0.000,406.357,1,0,0,0,4096,0,4096,2355467970497471644
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","sliding_mean","hidden_incremental","continuous",1024,3,12000,0,5.208,0,100,100,900,192000000.000,0.000,19.882,0,0,0,8232,8192,0,8,10700131712036748100
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","sliding_mean","explicit_incremental","continuous",1024,3,12000,0,5.250,0,100,100,200,190476190.476,0.000,20.008,0,0,0,8232,8192,0,8,10700131712036748100
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","rolling_max","hidden_incremental","continuous",1024,4,12000,0,10.575,0,100,100,6500,94562647.754,0.000,40.206,1,0,0,49184,0,0,8,2355467970497471644
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","rolling_max","explicit_incremental","continuous",1024,4,12000,0,11.408,0,100,100,200,87655222.790,0.000,43.367,0,0,0,49184,0,0,8,2355467970497471644
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","rolling_max","full_recompute","continuous",1024,4,12000,0,107.358,100,200,200,3500,9314600.636,0.000,406.926,1,0,0,0,4096,0,4096,2355467970497471644
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","sliding_mean","hidden_incremental","continuous",1024,4,12000,0,5.208,0,100,100,200,192000000.000,0.000,19.850,0,0,0,8232,8192,0,8,10700131712036748100
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","sliding_mean","explicit_incremental","continuous",1024,4,12000,0,5.233,0,100,100,4700,191082802.548,0.000,19.945,1,0,0,8232,8192,0,8,10700131712036748100
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","sliding_mean","full_recompute","continuous",1024,4,12000,0,628.892,700,800,800,30200,1590098.984,0.000,2381.151,8,1,0,0,8192,0,8192,10700131712036748100
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","rolling_max","explicit_incremental","continuous",1024,5,12000,0,10.150,0,100,100,200,98522167.488,0.000,38.657,0,0,0,49184,0,0,8,2355467970497471644
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","rolling_max","full_recompute","continuous",1024,5,12000,0,107.275,100,200,200,6300,9321836.402,1213.781,406.357,2,0,0,0,4096,0,4096,2355467970497471644
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","sliding_mean","hidden_incremental","continuous",1024,5,12000,0,5.700,0,100,100,1500,175438596.491,0.000,20.925,1,0,0,8232,8192,0,8,10700131712036748100
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","sliding_mean","explicit_incremental","continuous",1024,5,12000,0,5.200,0,100,100,300,192307692.308,0.000,19.882,0,0,0,8232,8192,0,8,10700131712036748100
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","sliding_mean","full_recompute","continuous",1024,5,12000,0,631.475,700,800,800,7400,1583593.967,206.197,2391.360,8,0,0,0,8192,0,8192,10700131712036748100
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","rolling_max","hidden_incremental","continuous",1024,5,12000,0,10.275,0,100,100,1400,97323600.973,0.000,39.099,1,0,0,49184,0,0,8,2355467970497471644
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","rolling_max","full_recompute","continuous",1024,6,12000,0,114.942,100,200,200,4600,8700065.250,0.000,436.574,1,0,0,0,4096,0,4096,2355467970497471644
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","sliding_mean","hidden_incremental","continuous",1024,6,12000,0,5.242,0,100,100,6900,190779014.308,0.000,20.008,1,0,0,8232,8192,0,8,10700131712036748100
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","sliding_mean","explicit_incremental","continuous",1024,6,12000,0,5.242,0,100,100,200,190779014.308,0.000,19.945,0,0,0,8232,8192,0,8,10700131712036748100
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","sliding_mean","full_recompute","continuous",1024,6,12000,0,632.542,700,800,800,6100,1580923.523,0.000,2389.242,9,0,0,0,8192,0,8192,10700131712036748100
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","rolling_max","hidden_incremental","continuous",1024,6,12000,0,10.042,0,100,100,4500,99585062.241,0.000,38.214,1,0,0,49184,0,0,8,2355467970497471644
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","rolling_max","explicit_incremental","continuous",1024,6,12000,0,11.183,0,100,100,400,89418777.943,0.000,42.513,0,0,0,49184,0,0,8,2355467970497471644
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","sliding_mean","hidden_incremental","continuous",1024,7,12000,0,5.233,0,100,100,900,191082802.548,0.000,19.977,0,0,0,8232,8192,0,8,10700131712036748100
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","sliding_mean","explicit_incremental","continuous",1024,7,12000,0,5.242,0,100,100,800,190779014.308,0.000,20.040,0,0,0,8232,8192,0,8,10700131712036748100
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","sliding_mean","full_recompute","continuous",1024,7,12000,0,630.600,700,800,800,15400,1585791.310,0.000,2388.895,6,2,0,0,8192,0,8192,10700131712036748100
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","rolling_max","hidden_incremental","continuous",1024,7,12000,0,10.183,0,100,100,200,98199672.668,0.000,38.783,0,0,0,49184,0,0,8,2355467970497471644
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","rolling_max","explicit_incremental","continuous",1024,7,12000,0,12.008,0,100,100,200,83275503.123,10843.164,45.674,0,0,0,49184,0,0,8,2355467970497471644
